reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.75,2598
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.8,2878
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.85,3204
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.9,3615
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.95,4223
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.975,4751
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.99,5365
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.01,0
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.025,0
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.05,0
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.1,0
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.15,0
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.2,0
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.25,0
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.3,0
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.35,195
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.4,648
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.45,1085
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.5,1516
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.55,1947
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.6,2385
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.65,2838
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.7,3314
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.75,3829
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.8,4402
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.85,5070
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.9,5911
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.95,7156
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.975,8237
2025-11-01,wk inc flu hosp,2,2025-11-15,US,quantile,0.99,9493
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.01,0
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.025,0
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.05,0
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.1,0
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.15,0
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.2,0
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.25,0
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.3,0
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.35,0
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.4,265
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.45,896
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.5,1516
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.55,2137
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.6,2767
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.65,3419
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.7,4105
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.75,4846
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.8,5671
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.85,6633
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.9,7843
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.95,9637
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.975,11193
2025-11-01,wk inc flu hosp,3,2025-11-22,US,quantile,0.99,13002
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.01,0
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.025,0
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.05,0
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.1,0
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.15,353
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.2,679
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.25,959
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.3,1210
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.35,1442
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.4,1663
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.45,1877
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.5,2087
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.55,2297
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.6,2511
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.65,2731
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.7,2964
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.75,3215
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.8,3495
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.85,3820
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.9,4230
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.95,4838
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.975,5365
2025-11-08,wk inc flu hosp,1,2025-11-15,US,quantile,0.99,5978
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.01,0
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.025,0
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.05,0
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.1,0
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.15,0
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.2,0
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.25,0
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.3,399
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.35,875
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.4,1327
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.45,1764
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.5,2194
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.55,2624
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.6,3061
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.65,3513
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.7,3989
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.75,4503
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.8,5075
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.85,5742
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.9,6581
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.95,7824
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.975,8903
2025-11-08,wk inc flu hosp,2,2025-11-22,US,quantile,0.99,10157
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.01,0
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.025,0
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.05,0
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.1,0
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.15,0
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.2,0
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.25,0
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.3,0
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.35,295
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.4,945
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.45,1574
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.5,2194
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.55,2813
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.6,3442
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.65,4093
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.7,4778
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.75,5518
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.8,6342
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.85,7302
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.9,8510
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.95,10300
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.975,11853
2025-11-08,wk inc flu hosp,3,2025-11-29,US,quantile,0.99,13659
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.01,0
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.025,0
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.05,162
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.1,769
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.15,1178
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.2,1503
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.25,1782
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.3,2033
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.35,2265
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.4,2485
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.45,2698
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.5,2908
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.55,3118
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.6,3331
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.65,3552
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.7,3784
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.75,4034
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.8,4313
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.85,4639
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.9,5048
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.95,5655
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.975,6181
2025-11-15,wk inc flu hosp,1,2025-11-22,US,quantile,0.99,6792
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.01,0
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.025,0
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.05,0
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.1,0
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.15,0
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.2,166
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.25,737
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.3,1250
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.35,1725
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.4,2176
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.45,2613
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.5,3042
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.55,3471
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.6,3908
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.65,4359
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.7,4834
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.75,5347
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.8,5918
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.85,6584
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.9,7422
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.95,8663
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.975,9740
2025-11-15,wk inc flu hosp,2,2025-11-29,US,quantile,0.99,10992
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.01,0
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.025,0
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.05,0
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.1,0
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.15,0
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.2,0
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.25,0
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.3,462
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.35,1146
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.4,1795
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.45,2424
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.5,3042
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.55,3660
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.6,4289
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.65,4938
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.7,5622
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.75,6361
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.8,7183
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.85,8142
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.9,9348
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.95,11136
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.975,12686
2025-11-15,wk inc flu hosp,3,2025-12-06,US,quantile,0.99,14489
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.01,371
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.025,982
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.05,1507
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.1,2113
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.15,2521
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.2,2846
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.25,3125
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.3,3375
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.35,3607
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.4,3827
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.45,4040
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.5,4249
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.55,4458
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.6,4671
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.65,4891
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.7,5123
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.75,5373
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.8,5652
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.85,5977
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.9,6385
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.95,6991
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.975,7516
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.99,8127
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.01,0
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.025,0
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.05,0
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.1,102
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.15,938
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.2,1603
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.25,2174
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.3,2686
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.35,3160
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.4,3611
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.45,4046
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.5,4475
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.55,4904
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.6,5340
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.65,5790
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.7,6265
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.75,6777
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.8,7347
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.85,8012
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.9,8848
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.95,10088
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.975,11163
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.99,12414
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.01,0
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.025,0
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.05,0
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.1,0
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.15,0
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.2,340
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.25,1161
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.3,1898
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.35,2582
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.4,3230
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.45,3858
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.5,4475
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.55,5093
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.6,5720
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.65,6369
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.7,7052
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.75,7790
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.8,8611
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.85,9568
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.9,10773
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.95,12558
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.975,14106
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.99,15907
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.01,2337
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.025,2947
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.05,3471
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.1,4076
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.15,4484
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.2,4809
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.25,5087
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.3,5337
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.35,5569
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.4,5788
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.45,6001
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.5,6210
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.55,6419
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.6,6632
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.65,6852
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.7,7083
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.75,7333
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.8,7611
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.85,7936
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.9,8344
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.95,8949
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.975,9474
2025-11-29,wk inc flu hosp,1,2025-12-06,US,quantile,0.99,10084
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.01,0
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.025,0
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.05,928
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.1,2167
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.15,3002
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.2,3666
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.25,4236
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.3,4748
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.35,5222
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.4,5672
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.45,6107
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.5,6536
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.55,6964
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.6,7399
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.65,7849
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.7,8323
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.75,8835
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.8,9405
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.85,10069
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.9,10905
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.95,12143
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.975,13218
2025-11-29,wk inc flu hosp,2,2025-12-13,US,quantile,0.99,14467
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.01,0
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.025,0
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.05,0
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.1,243
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.15,1447
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.2,2403
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.25,3224
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.3,3961
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.35,4644
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.4,5292
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.45,5919
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.5,6536
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.55,7153
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.6,7780
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.65,8428
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.7,9111
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.75,9847
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.8,10668
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.85,11625
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.9,12828
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.95,14612
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.975,16159
2025-11-29,wk inc flu hosp,3,2025-12-20,US,quantile,0.99,17958
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.01,4880
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.025,5490
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.05,6014
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.1,6619
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.15,7026
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.2,7350
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.25,7628
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.3,7878
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.35,8110
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.4,8329
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.45,8542
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.5,8751
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.55,8960
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.6,9172
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.65,9392
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.7,9623
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.75,9873
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.8,10151
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.85,10475
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.9,10883
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.95,11487
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.975,12012
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.99,12621
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.01,1239
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.025,2488
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.05,3562
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.1,4800
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.15,5635
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.2,6299
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.25,6869
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.3,7380
